developer_id,journey_id,fast_score,consistent_score,reflective_score,cluster,pace_label
2395575,590,1,0,0,0,fast learner
2395575,595,0,0,0,2,reflective learner
2395575,600,1,0,0,0,fast learner
2395575,605,1,0,1,1,consistent learner
2395575,615,1,0,0,0,fast learner
2395575,620,1,0,1,1,consistent learner
2395575,653,1,0,1,1,consistent learner
2395575,663,1,0,1,1,consistent learner
2395575,703,0,0,0,2,reflective learner
2395575,713,1,0,0,0,fast learner
2395575,748,0,0,0,2,reflective learner
2395575,753,1,0,0,0,fast learner
2395575,763,0,1,1,2,reflective learner
2395575,768,0,1,1,2,reflective learner
2395575,818,0,0,0,2,reflective learner
2395575,823,0,0,1,2,reflective learner
2395575,852,1,0,0,0,fast learner
2395575,862,1,0,0,0,fast learner
2395575,867,1,0,0,0,fast learner
3557828,14,1,1,1,1,consistent learner
3557828,51,1,0,1,1,consistent learner
3557828,60,1,0,0,0,fast learner
3557828,80,1,0,1,1,consistent learner
3557828,86,1,1,1,1,consistent learner
3557828,120,0,0,0,2,reflective learner
3557828,123,1,0,1,1,consistent learner
3557828,133,0,0,0,2,reflective learner
3557828,145,0,0,0,2,reflective learner
3557828,159,1,0,1,1,consistent learner
3557828,163,1,0,1,1,consistent learner
3557828,165,1,0,1,1,consistent learner
3557828,169,1,1,0,0,fast learner
3557828,177,1,0,1,1,consistent learner
3557828,184,1,0,0,0,fast learner
3557828,185,1,1,0,0,fast learner
3557828,191,1,0,0,0,fast learner
3557828,219,1,0,1,1,consistent learner
3557828,237,1,0,1,1,consistent learner
3557828,251,1,0,1,1,consistent learner
3557828,256,1,0,1,1,consistent learner
3557828,261,1,0,1,1,consistent learner
3557828,266,1,0,1,1,consistent learner
3557828,276,1,1,1,1,consistent learner
3557828,292,1,0,0,0,fast learner
3557828,302,1,0,1,1,consistent learner
3557828,315,1,1,1,1,consistent learner
3557828,317,1,0,1,1,consistent learner
3557828,319,1,0,0,0,fast learner
3557828,335,1,0,1,1,consistent learner
3557828,342,1,0,0,0,fast learner
3557828,352,1,0,0,0,fast learner
3557828,367,0,1,1,2,reflective learner
3557828,382,1,1,0,0,fast learner
3557828,397,0,1,1,2,reflective learner
3557828,403,1,1,1,1,consistent learner
3557828,413,1,0,1,1,consistent learner
3557828,433,0,0,0,2,reflective learner
3557828,445,1,0,0,0,fast learner
3557828,475,0,1,1,2,reflective learner
3557828,480,0,0,0,2,reflective learner
3557828,505,0,0,1,2,reflective learner
3557828,540,0,0,1,2,reflective learner
3557828,555,1,0,0,0,fast learner
3557828,565,1,0,0,0,fast learner
3557828,570,1,0,0,0,fast learner
3557828,575,0,1,1,2,reflective learner
3557828,590,1,1,0,0,fast learner
3557828,600,1,0,0,0,fast learner
3557828,615,1,0,0,0,fast learner
3557828,653,1,0,1,1,consistent learner
3557828,663,1,0,0,0,fast learner
3557828,673,0,0,0,2,reflective learner
3557828,678,0,1,0,2,reflective learner
3557828,688,0,1,1,2,reflective learner
3557828,693,0,1,1,2,reflective learner
3557828,703,0,1,1,2,reflective learner
3557828,708,1,0,1,1,consistent learner
3557828,713,1,1,1,1,consistent learner
3557828,748,0,0,0,2,reflective learner
3557828,753,1,0,0,0,fast learner
3557828,758,1,0,0,0,fast learner
3557828,763,0,1,1,2,reflective learner
3557828,768,0,1,0,2,reflective learner
3557828,831,0,0,0,2,reflective learner
3557828,852,1,0,0,0,fast learner
3557828,862,1,0,0,0,fast learner
3557828,867,1,0,0,0,fast learner
3557828,887,0,1,1,2,reflective learner
5021477,251,1,0,0,0,fast learner
5021477,261,1,0,0,0,fast learner
5044844,123,1,0,0,0,fast learner
5044844,163,1,1,0,0,fast learner
5044844,219,1,0,0,0,fast learner
5044844,237,1,0,0,0,fast learner
5044844,251,1,0,0,0,fast learner
5044844,256,1,0,0,0,fast learner
5044844,261,1,0,0,0,fast learner
5044844,302,1,0,0,0,fast learner
5044844,315,1,0,0,0,fast learner
5044844,317,1,0,0,0,fast learner
5044844,455,0,1,1,2,reflective learner
5044844,475,0,1,1,2,reflective learner
5044844,540,0,0,0,2,reflective learner
5044844,653,1,0,0,0,fast learner
5051374,86,1,0,0,0,fast learner
5051374,177,0,0,0,2,reflective learner
5051374,653,1,0,0,0,fast learner
5051374,753,1,0,0,0,fast learner
5051374,878,0,0,0,2,reflective learner
5181638,555,1,0,0,0,fast learner
5410562,653,1,0,0,0,fast learner
5410865,555,1,0,0,0,fast learner
5410865,615,0,0,0,2,reflective learner
